Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
27.10.17;20:07:47;1;0;0.1186;0.2284;0.0980;0.1828;0.1799;0.2627;0.2294;0.3814;0.1549;0.3373;0.3132;0.4025;0.483;0.401;0.367;0.458;0.426;0.347;
