Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
27.10.17;19:42:31;1;0;0.1471;0.1422;0.1289;0.1936;0.1309;0.2779;0.2441;0.2515;0.2029;0.3216;0.2422;0.3711;0.398;0.435;0.365;0.398;0.460;0.251;
