Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
27.10.17;19:59:11;1;0;0.1843;0.1500;0.0985;0.1941;0.1750;0.2451;0.3373;0.2520;0.1745;0.3216;0.2696;0.3784;0.453;0.405;0.435;0.396;0.351;0.352;
